,model,C0,S0,pato0,k_ap,GFP
250,original_dimer,0.1,0.1,9.0,0.0034304692863149156,955.2243115792735
251,original_dimer,0.1,0.1,9.0,0.004037017258596553,970.15120965156
252,original_dimer,0.1,0.1,9.0,0.004750810162102793,985.9840099405358
253,original_dimer,0.1,0.1,9.0,0.005590810182512223,1001.6229463434586
254,original_dimer,0.1,0.1,9.0,0.006579332246575676,1015.989331923907
255,original_dimer,0.1,0.1,9.0,0.007742636826811269,1028.3759158484097
256,original_dimer,0.1,0.1,9.0,0.009111627561154887,1038.573408296342
257,original_dimer,0.1,0.1,9.0,0.010722672220103232,1046.7429908925862
258,original_dimer,0.1,0.1,9.0,0.012618568830660211,1053.2107215897709
259,original_dimer,0.1,0.1,9.0,0.014849682622544635,1058.3220790671035
260,original_dimer,0.1,0.1,9.0,0.017475284000076828,1062.377029001998
261,original_dimer,0.1,0.1,9.0,0.020565123083486514,1065.6145987123036
262,original_dimer,0.1,0.1,9.0,0.024201282647943835,1068.2183701897648
263,original_dimer,0.1,0.1,9.0,0.02848035868435799,1070.3274298388728
264,original_dimer,0.1,0.1,9.0,0.03351602650938841,1072.0471256370588
265,original_dimer,0.1,0.1,9.0,0.03944206059437656,1073.457605737841
266,original_dimer,0.1,0.1,9.0,0.046415888336127725,1074.6205110843744
267,original_dimer,0.1,0.1,9.0,0.05462277217684337,1075.583597648408
268,original_dimer,0.1,0.1,9.0,0.06428073117284319,1076.3842738926173
269,original_dimer,0.1,0.1,9.0,0.07564633275546291,1077.0521028685216
270,original_dimer,0.1,0.1,9.0,0.08902150854450375,1077.6107086199574
271,original_dimer,0.1,0.1,9.0,0.1047615752789664,1078.0790895366524
272,original_dimer,0.1,0.1,9.0,0.12328467394420659,1078.472538053047
273,original_dimer,0.1,0.1,9.0,0.145082877849594,1078.803682876796
274,original_dimer,0.1,0.1,9.0,0.17073526474706888,1079.0827677344548
275,original_dimer,0.1,0.1,9.0,0.2009233002565046,1079.31827941562
276,original_dimer,0.1,0.1,9.0,0.23644894126454072,1079.5172274919705
277,original_dimer,0.1,0.1,9.0,0.2782559402207126,1079.6854313822375
278,original_dimer,0.1,0.1,9.0,0.3274549162877725,1079.8277687930063
279,original_dimer,0.1,0.1,9.0,0.38535285937105274,1079.9482692618913
280,original_dimer,0.1,0.1,9.0,0.4534878508128582,1080.0503546790096
281,original_dimer,0.1,0.1,9.0,0.5336699231206302,1080.1368693444197
